job_due_date,client,job_num,job_name,invoice_num,pmod_or_freight,gross_billed,quantity,pricing,postal_prep,production_cost,per_piece,data_cost,postage_psi,data_po_num,three_point_five_percent_cc_fee,special_product_envelopes_env_printing,special_product_envelopes_env_printing_notes,paper_color_print_cost,paper_color_print_cost_notes,shipping_pmod_cost_finishes,shipping_per_piece,misc_cost_pmod_labor_purl_var_img,gross_cost,net_gross_margin_for_labor,sales_rep,comm_paid,new_client,gross_margin_per_piece,comments_descriptions,production_type,all_added_costs
2018-12-14,"PubClub Leads",62736,BS109,230780,None,5412.86,9959,0.54,25,597.54,0.06,0,4098.1,unknown,unknown,,,,,,,0,821.72,493.04,"Contact user not set",unknown,unknown,0.05,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-14,"Pinnacle Lending LLC (CA LLC)",62746,PL_1214_CHECKJ_0-20K,230683,,4390.41,8985,0.49,25,539.1,0.06,0,3730.73,unknown,unknown,,,,,,,0,743.8,-84.12,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-15,"Pinnacle Lending LLC (CA LLC)",62747,PL_1215_CHECKJ_0-20K,230684,,4383.3,8986,0.49,25,539.16,0.06,0,3723.81,unknown,unknown,,,,,,,0,743.88,-84.39,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-17,"Pinnacle Lending LLC (CA LLC)",62748,PL_1217_CHECKJ_0-20K,230685,,2470.18,4991,0.49,25,299.46,0.06,0,2087.13,unknown,unknown,,,,,,,0,424.28,-41.23,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-17,"Pinnacle Lending LLC (CA LLC)",62750,PL_1217_CHECKJ_PURLS_0-20K,230686,,1056.13,1995,0.53,25,119.7,0.06,0,839.78,unknown,unknown,,,,,,,19.95,204.55,11.8,"Contact user not set",unknown,unknown,0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-18,"Idea Engine Marketing",62885,"Titan 50K 1of2 CA/TX 12.17.18",230869,"Drop Ship",16342.73,49991,0.33,25,2499.55,0.05,0,12375.83,unknown,unknown,,,,,,,0,3524.37,442.53,"Contact user not set",unknown,unknown,0.01,"  ,  , Green Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"PubClub Leads",62987,CS101,231021,None,4118.19,9959,0.41,25,597.54,0.06,0,2799.95,unknown,unknown,,,,,,,0,821.72,496.52,"Contact user not set",unknown,unknown,0.05,"White 20# White,  , Green Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-03,"Sovereign Lending Group Incorporated",63007,"Internet Leads",230967,,458.5,451,1.02,25,29.315,0.065,0,211.97,unknown,unknown,,,20.3,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1
 |  added 0.005 because [papertype] = 70# (67.5#) & [paper_color] = White",,,4.51,79.12,167.41,"Contact user not set",unknown,unknown,0.37,"White 70# (67.5#) White, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63008,"SLG 5-1 Mailer 122718 WS",231433,PMOD,5954.55,13010,0.46,25,845.65,0.065,0,3193.11,unknown,unknown,,,195.15,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 20# & [paper_color] = Green",,,130.1,1195.9,1565.54,"Contact user not set",unknown,unknown,0.12,"Green 20# Green, #10 White Double Window,  ",Letter," | expensivePaperCost = 0.005 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63009,"SLG 5-1 Mailer 122718 ATL  ",231434,PMOD,8285.06,18132,0.46,25,1178.58,0.065,0,4382.12,unknown,unknown,90.66,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",271.98,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 60# & [paper_color] = Green",,,181.32,1953.86,1949.08,"Contact user not set",unknown,unknown,0.11,"Green 60# Green, White #10 Double Window Standard #1935,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2019-01-10,"Sovereign Lending Group Incorporated",63010,"SLG 5-1 Mailer 122718 DEN  ",231435,PMOD,5313.91,11602,0.46,25,754.13,0.065,0,2887.46,unknown,unknown,,,174.03,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] =  & [paper_color] = ",,,116.02,1069.18,1357.27,"Contact user not set",unknown,unknown,0.12,"  ,  ,  ",Letter," | expensivePaperCost = 0.005 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Baja Printing USA M&C",63081,"CUSO - CFS Privacy Policy",230996,"Drop Ship",36596.78,112904,0.32,25,6774.24,0.06,0,28707.58,unknown,unknown,,,1129.04,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,11879.92,-3990.72,"Contact user not set",unknown,unknown,-0.04,"White 60# White, #10 White Regular,  ",Letter," | inkjetCost = 0.02 |  | backColorCost = 0.01 |  | inkjetAddressCost = 0.015 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Baja Printing USA M&C",63082,"CUSO - PFG Privacy Policy Dec 2018",231005,None,237.74,582,0.41,25,37.83,0.065,0,165.2,unknown,unknown,,,5.82,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,68.65,3.89,"Contact user not set",unknown,unknown,0.01,"White 60# White, White #10  Single Window,  ",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Baja Printing USA M&C",63083,"CUSO - SPF Privacy Policy",231007,,3566.44,10620,0.34,25,690.3,0.065,0,2846.45,unknown,unknown,,,106.2,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,1193.2,-473.21,"Contact user not set",unknown,unknown,-0.04,"White 20# White,  ,  ",Letter," | inkjetCost = 0.02 |  | backColorCost = 0.01 |  | inkjetAddressCost = 0.015 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-21,"Pinnacle Lending LLC (CA LLC)",63097,PL_1221_CHECKJ_0-20K,231001,None,3909.48,7989,0.49,25,479.34,0.06,0,3318.86,unknown,unknown,,,,,,,0,664.12,-73.5,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-27,"Idea Engine Marketing",63098,"Titan 50K 2of2 12.26.18",231008,"Drop Ship",16551.63,49976,0.33,25,2498.8,0.05,0,12629.68,unknown,unknown,,,,,,,0,3523.32,398.63,"Contact user not set",unknown,unknown,0.01,"  ,  , Green Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Pinnacle Lending LLC (CA LLC)",63099,PL_1228_CHECKJ_0-20K,231002,None,2817.98,5743,0.49,25,344.58,0.06,0,2383.31,unknown,unknown,,,,,,,0,484.44,-49.77,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-29,"Pinnacle Lending LLC (CA LLC)",63100,PL_1229_CHECKJ_0-20K,231003,None,2944.23,5992,0.49,25,359.52,0.06,0,2492.09,unknown,unknown,,,,,,,0,504.36,-52.22,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-31,"Pinnacle Lending LLC (CA LLC)",63101,PL_1231_CHECKJ_0-20K,231004,None,2476.87,4994,0.5,25,299.64,0.06,0,2093.43,unknown,unknown,,,,,,,0,424.52,-41.08,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-27,DTC,63239,"El Segundo fiber notice ",231094,None,729.94,1396,0.52,25,90.74,0.065,0,551.15,unknown,unknown,,,13.96,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,185.54,-6.7499999999999,"Contact user not set",unknown,unknown,-0,"White 60# White, #10 White Regular,  ",Letter," | inkjetCost = 0.02 |  | backColorCost = 0.01 |  | inkjetAddressCost = 0.02 |  | SetupFee_inkjetAddrLessThan5k = 50 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-02,"Idea Engine Marketing",63251,"Titan 100K A/B 1.2.19",231165,"Drop Ship",32881.52,99859,0.33,25,4992.95,0.05,0,25276.25,unknown,unknown,998.59,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,6016.54,1588.73,"Contact user not set",unknown,unknown,0.02,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Pinnacle Lending LLC (CA LLC)",63486,PL_0104_CHECKJ_0-2-K,231306,None,4406.55,8971,0.49,25,538.26,0.06,0,3746.92,unknown,unknown,,,,,,,0,742.68,-83.05,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-05,"Pinnacle Lending LLC (CA LLC)",63510,PL_0105_CHECJ_0-20K,231307,None,4409.2,8980,0.49,25,538.8,0.06,0,3749.16,unknown,unknown,,,,,,,0,743.4,-83.36,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-07,"Pinnacle Lending LLC (CA LLC)",63511,PL_0107_CHECKJ_0-20K,231308,None,3447.73,6984,0.49,25,419.04,0.06,0,2925.99,unknown,unknown,,,,,,,0,583.72,-61.98,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-08,"Idea Engine Marketing",63539,"Titan 100K A/B 1.7.19",231362,"Drop Ship",32683.03,99791,0.33,25,4989.55,0.05,0,25346.03,unknown,unknown,,,,,,,0,7010.37,326.63,"Contact user not set",unknown,unknown,0,"  ,  , Green Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.05 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-05,"Idea Engine Marketing",63561,"Justin Drop 1 - 3K 1.5.19",231371,,1445.98,2998,0.48,25,179.88,0.06,0,1222.11,unknown,unknown,,,,,,,0,204.88,18.99,"Contact user not set",unknown,unknown,0.01,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63596,"Internet Leads 011119",231436,,1430.72,1756,0.81,25,114.14,0.065,0,753.68,unknown,unknown,,,79.02,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1
 |  added 0.005 because [papertype] = 70# (67.5#) & [paper_color] = White",,,79.02,297.18,379.86,"Contact user not set",unknown,unknown,0.22,"White 70# (67.5#) White, #10 White Half Window,  ",Letter," | expensivePaperCost = 0.005 |  | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-09,"Idea Engine Marketing",63670,"Red Rock Drop 1of2 5K 1.9.19",231463,,2382.9,4990,0.48,25,299.4,0.06,0,2033.53,unknown,unknown,,,,,,,0,324.4,24.97,"Contact user not set",unknown,unknown,0.01,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"PubClub Leads",63687,BS110,231558,None,5419.34,9971,0.54,25,598.26,0.06,0,4088.88,unknown,unknown,,,,,,,0,822.68,507.78,"Contact user not set",unknown,unknown,0.05,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"PubClub Leads",63699,CS102,231579,None,5422.04,9976,0.54,25,598.56,0.06,0,4149.88,unknown,unknown,,,,,,,0,823.08,449.08,"Contact user not set",unknown,unknown,0.05,"White 20# White,  , Green Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-19,"PubClub Leads",63726,OBL105,231559,None,6172.29,14969,0.41,25,898.14,0.06,0,4108.29,unknown,unknown,,,,,,,0,1222.52,841.48,"Contact user not set",unknown,unknown,0.06,"White 20# White,  , Green Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-10,"Interest Smart Home Loans",63740,"FHA CA ID UT 011019",231503,PMOD,4140.24,9919,0.42,25,644.735,0.065,0,2355.87,unknown,unknown,,,,,,,99.19,768.925,1015.445,"Contact user not set",unknown,unknown,0.1,"White 60# White, #10 White Double Window,  ",Letter," | purlsCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63751,"SLG 5-1 Additional Marketing WS",231527,PMOD,14146.83,31015,0.46,25,1860.9,0.06,0,7378.42,unknown,unknown,,,465.23,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 20# & [paper_color] = Green",,,310.15,2661.275,4107.135,"Contact user not set",unknown,unknown,0.13,"Green 20# Green, #10 White Double Window,  ",Letter," | expensivePaperCost = 0.005 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63752,"FHA - A",231513,PMOD,16296.33,30395,0.54,25,1823.7,0.06,0,7481.27,unknown,unknown,,,455.93,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 20# & [paper_color] = Green",,,303.95,2608.575,6206.485,"Contact user not set",unknown,unknown,0.2,"Green 20# Green, #10 White Double Window,  ",Letter," | expensivePaperCost = 0.005 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63777,"SLG 5-1 Additional Marketing DEN",231530,PMOD,11504.19,25207,0.46,25,1512.42,0.06,0,6107.84,unknown,unknown,,,378.11,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 20# & [paper_color] = Green",,,252.07,2167.595,3228.755,"Contact user not set",unknown,unknown,0.13,"Green 20# Green, #10 White Double Window,  ",Letter," | expensivePaperCost = 0.005 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Sovereign Lending Group Incorporated",63778,"SLG 5-1 Additional Marketing ATL",231534,PMOD,11494.18,25185,0.46,25,1511.1,0.06,0,6082.9,unknown,unknown,125.93,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = White",377.78,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1
 |  added 0.005 because [papertype] = 60# & [paper_color] = Green",,,251.85,2568.5,2842.78,"Contact user not set",unknown,unknown,0.11,"Green 60# Green, White #10 SINGLE WINDOW WHITE STANDARD 1935,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | backColorCost = 0.01 |  | purlsCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 | "
2019-01-11,"Pinnacle Lending LLC (CA LLC)",63784,PL_0112_CHECKJ_0-20K,231508,None,4168.55,8469,0.49,25,508.14,0.06,0,3543.72,unknown,unknown,,,,,,,0,702.52,-77.69,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-14,"Pinnacle Lending LLC (CA LLC)",63785,PL_0114_CHECJ_0-20K,231507,None,3203.42,6484,0.49,25,389.04,0.06,0,2716.44,unknown,unknown,,,,,,,0,543.72,-56.74,"Contact user not set",unknown,unknown,-0.01,"  ,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Idea Engine Marketing",63800,"Justin Drop 2 3K 1.11.19",231520,,1441.84,2993,0.48,25,179.58,0.06,0,1218.28,unknown,unknown,29.93,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,234.51,-10.95,"Contact user not set",unknown,unknown,-0,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Idea Engine Marketing",63801,"Red Rock Drop 2of2 5K Std. 1.11.19",231509,,1698.14,4982,0.34,25,298.92,0.06,0,1359.24,unknown,unknown,,,,,,,0,323.92,14.98,"Contact user not set",unknown,unknown,0,"White 20# White,  , White 20# Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
