job_due_date,client,job_num,job_name,invoice_num,pmod_or_freight,gross_billed,quantity,pricing,postal_prep,production_cost,per_piece,data_cost,postage_psi,data_po_num,three_point_five_percent_cc_fee,special_product_envelopes_env_printing,special_product_envelopes_env_printing_notes,paper_color_print_cost,paper_color_print_cost_notes,shipping_pmod_cost_finishes,shipping_per_piece,misc_cost_pmod_labor_purl_var_img,gross_cost,net_gross_margin_for_labor,sales_rep,comm_paid,new_client,gross_margin_per_piece,comments_descriptions,production_type,all_added_costs
2018-12-07,"Quality Mortgage Solutions",62551,"QMS GFHA 120718  ",230563,None,3036.22,4000,0.76,25,260,0.065,0,1621.36,unknown,unknown,20,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [envelopepaper] = Green Pastel",20,"Redstone Master Price Matrix algorithm: 
 |  added 0.005 because [papertype] = 70# (67.5#) & [paper_color] = White",,,0,550,864.86,"Justin Restaino",unknown,unknown,0.22,"White 70# (67.5#) White, Green Pastel Single Window,  ",Letter," | expensiveEnvelopeCost = 0.005 |  | expensivePaperCost = 0.005 |  | inkjetCost = 0.02 |  | oversizedEnvelopePerPiece = 0.01 |  | SetupFee_oversizedEnvelope = 25 |  | inkjetAddressCost = 0.02 |  | SetupFee_inkjetAddrLessThan5k = 50 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 | "
2018-12-07,"Quality Mortgage Solutions",62552,"QMS Trigger 120718  ",230551,None,1917.53,2258,0.85,25,135.48,0.06,916.97,916.97,unknown,unknown,22.58,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,79.03,262.09,738.47,"Justin Restaino",unknown,unknown,0.33,"  ,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-08,"HighTechLending - Tim Sullivan",62587,"HighTechTim Cfold 120818  ",230605,,5002.4,7305,0.68,25,438.3,0.06,0,2967.93,unknown,unknown,,,,,,,255.68,865.075,1169.395,"Justin Restaino",unknown,unknown,0.16,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-11,"Reliant Home Funding, Inc - Greg",62730,"Remail 4.25x6 Custom Snap 121118",230660,,826.12,2001,0.41,25,120.06,0.06,0,531.12,unknown,unknown,,,,,,,0,145.06,149.94,"Justin Restaino",unknown,unknown,0.07,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-13,"Reliant Home Funding, Inc - Greg",62731,"Low FICO 121318  ",230715,,3610,5002,0.72,25,300.12,0.06,0,2034.88,unknown,unknown,50.02,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,375.14,1199.98,"Justin Restaino",unknown,unknown,0.24,"  ,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-10,"AmLoss Claims & Arbitration, LLC.",62754,"Amloss 011019",231460,"Drop Ship",7385.23,24914,0.3,25,0,0,0,5051.72,unknown,unknown,,,,,,,0,647.85,1685.66,"Justin Restaino",unknown,unknown,0.07,"White 20# White,  ,  ","Post Card"," | postCardCost = 0.025 |  | $BASE_COST = 0 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-21,"Equity Now, Inc.",62901,"EN HW RefiITMA 122118",231006,,363.24,454,0.8,25,29.51,0.065,0,213.38,unknown,unknown,,,18.16,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,15.89,88.56,61.3,"Justin Restaino",unknown,unknown,0.14,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-21,"Reliant Home Funding, Inc - Carmelo",62972,"Reliant Carmelo Z Fold Triggers 122118",230938,,1196.65,1501,0.8,25,90.06,0.06,0,614.48,unknown,unknown,15.01,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,0,130.07,452.1,"Justin Restaino",unknown,unknown,0.3,"  ,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Reliant Home Funding, Inc - Carmelo",62973,"Reliant Carmelo Z Fold Triggers 122818 ",230939,,1196.65,1501,0.8,25,90.06,0.06,0,0,unknown,unknown,15.01,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,130.07,1066.58,"Justin Restaino",unknown,unknown,0.71,"  ,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Reliant Home Funding, Inc - Carmelo",62974,"Reliant Carmelo Z Fold Triggers 010419",230940,,1196.65,1502,0.8,25,90.12,0.06,0,0,unknown,unknown,15.02,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,130.14,1066.51,"Justin Restaino",unknown,unknown,0.71,"  ,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Reliant Home Funding, Inc - Carmelo",62975,"Reliant Carmelo Z Fold Triggers 011119",230941,,1196.65,1498,0.8,25,89.88,0.06,0,613.79,unknown,unknown,14.98,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,129.86,453,"Justin Restaino",unknown,unknown,0.3,"  ,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-21,"Reliant Home Funding, Inc - Greg",62976,"Low FICO 122118  ",230942,,3610,4999,0.72,25,299.94,0.06,0,2032.32,unknown,unknown,49.99,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,0,374.93,1202.75,"Justin Restaino",unknown,unknown,0.24,"  ,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Reliant Home Funding, Inc - Greg",62977,"Low FICO 122818  ",230943,None,3610,4999,0.72,25,299.94,0.06,0,2030.18,unknown,unknown,49.99,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White on White",,,,,0,374.93,1204.89,"Justin Restaino",unknown,unknown,0.24,"  ,  , White on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Reliant Home Funding, Inc - Greg",62978,"Remail  122818 ",230944,,1628.29,3999,0.41,25,239.94,0.06,0,1061.43,unknown,unknown,,,,,,,0,264.94,301.92,"Justin Restaino",unknown,unknown,0.08,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2018-12-28,"Equity Now, Inc.",63143,"EN HW RefiITMA 122818",231111,None,269,168,1.6,25,10.92,0.065,0,84,unknown,unknown,,,6.72,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,5.88,48.52,136.48,"Justin Restaino",unknown,unknown,0.81,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Equity Now, Inc.",63265,"EN HW RefiITMA 010419",231346,None,4122.5,4878,0.85,25,317.07,0.065,0,1977.85,unknown,unknown,,,195.12,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,170.73,707.92,1436.73,"Justin Restaino",unknown,unknown,0.29,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-03,"HighTechLending - Tim Sullivan",63295,"HighTechTim Cfold 010319 ",231269,,5186,7575,0.68,25,454.5,0.06,0,3078.66,unknown,unknown,75.75,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,555.25,1552.09,"Justin Restaino",unknown,unknown,0.2,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-03,"Reliant Home Funding, Inc - Greg",63409,"Remail 010319",231266,,1628.86,3999,0.41,25,239.94,0.06,0,1061.99,unknown,unknown,,,,,,,0,264.94,301.93,"Justin Restaino",unknown,unknown,0.08,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-04,"Reliant Home Funding, Inc - Greg",63411,"Low FICO 010419",231303,,3610,5001,0.72,25,300.06,0.06,0,2030.4,unknown,unknown,50.01,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,375.07,1204.53,"Justin Restaino",unknown,unknown,0.24,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-14,"Nationwide Equities - Bobby Windsor",63418,"NWE BW011119",231529,None,2885.29,4916,0.59,25,319.54,0.065,0,0,unknown,unknown,,,196.64,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,172.06,713.24,2172.05,"Justin Restaino",unknown,unknown,0.44,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-12,"Equity Now, Inc.",63566,"EN HW RefiITMA 011119",231548,None,4438.66,5327,0.83,25,346.255,0.065,0,2157.61,unknown,unknown,,,213.08,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,186.45,770.78,1510.27,"Justin Restaino",unknown,unknown,0.28,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-15,"Great American Mortgage",63618,"GAM Custom VA 011119",231522,None,2933.26,4997,0.59,25,324.805,0.065,0,1343.5,unknown,unknown,,,199.88,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,174.9,724.58,865.18,"Justin Restaino",unknown,unknown,0.17,"White 60# White,  ,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-10,"Reliant Home Funding, Inc - Greg",63657,"Low FICO 1/10/19",231426,,3610,5000,0.72,25,300,0.06,0,2029.05,unknown,unknown,50,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,0,375,1205.95,"Justin Restaino",unknown,unknown,0.24,"  ,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-11,"Reliant Home Funding, Inc - Greg",63658,"Remail 1/11/19",231427,,1628.42,4000,0.41,25,240,0.06,0,1061.42,unknown,unknown,40,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,0,305,262,"Justin Restaino",unknown,unknown,0.07,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-12,"HighTechLending - Tim Sullivan",63722,"HighTechTim Cfold 011119  ",231563,,5725.92,8369,0.68,25,502.14,0.06,0,3413.33,unknown,unknown,,,,,,,292.92,987.435,1325.155,"Justin Restaino",unknown,unknown,0.16,"White 20# White,  , Blue Window Check Snaps Pressure Seal","Snap Pack"," | windowCheckSnapCost = 0.02 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-22,"Nationwide Equities - Corp",63795,"NWE Corp 011719",231684,None,4076.84,6971,0.58,25,453.115,0.065,0,1918.51,unknown,unknown,,,278.84,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,243.99,1000.94,1157.39,"Justin Restaino",unknown,unknown,0.17,"White 20# White,  ,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Equity Now, Inc.",63898,"EN HW RefiITMA 011819",231754,None,2354.9,2835,0.83,25,184.275,0.065,0,1149.49,unknown,unknown,,,113.4,"Redstone Master Price Matrix algorithm: 
 |  added 0.03 + 0.01 because [color] = 4/1",,,99.23,421.9,783.51,"Justin Restaino",unknown,unknown,0.28,"White 60# White, #10 White Half Window,  ",Letter," | frontColorCost = 0.03 |  | backColorCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-17,"Reliant Home Funding, Inc - Greg",64001,"Low FICO 1/17/19 ",231650,,3610,5001,0.72,25,300.06,0.06,0,2033.2,unknown,unknown,50.01,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,0,375.07,1201.73,"Justin Restaino",unknown,unknown,0.24,"  ,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Reliant Home Funding, Inc - Greg",64002,"Remail 1/18/19",231651,,1630.12,4002,0.41,25,240.12,0.06,0,1063.12,unknown,unknown,,,,,,,0,265.12,301.88,"Justin Restaino",unknown,unknown,0.08,"  ,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-24,"Reliant Home Funding, Inc - Greg",64016,"Low FICO 1/24/19  ",231795,None,3610,5002,0.72,25,300.12,0.06,0,2033.43,unknown,unknown,50.02,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,0,375.14,1201.43,"Justin Restaino",unknown,unknown,0.24,"  ,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-31,"Reliant Home Funding, Inc - Greg",64017,"Low FICO 1/31/19  ",231807,,3662.5,5002,0.73,25,300.12,0.06,0,2053.9,unknown,unknown,50.02,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,0,375.14,1233.46,"Justin Restaino",unknown,unknown,0.25,"  ,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-08,"Reliant Home Funding, Inc - Greg",64018,"Low FICO 2/7/19  ",231808,,4782.5,6502,0.74,25,422.63,0.065,0,2667.44,unknown,unknown,,,65.02,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,512.65,1602.41,"Justin Restaino",unknown,unknown,0.25,"White 20# White,  , Blue on White Pressure Seal",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-15,"Reliant Home Funding, Inc - Greg",64019,"Low FICO 2/15/19",231809,,5147.5,7002,0.74,25,455.13,0.065,0,2873.03,unknown,unknown,,,70.02,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,550.15,1724.32,"Justin Restaino",unknown,unknown,0.25,"White 20# White,  , Blue on White Pressure Seal",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-25,"Reliant Home Funding, Inc - Greg",64020,"Remail 1/25/19",231875,,1629.05,4002,0.41,25,240.12,0.06,0,1061.78,unknown,unknown,,,,,,,0,265.12,302.15,"Justin Restaino",unknown,unknown,0.08,"White 20# White,  ,   Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-01,"Reliant Home Funding, Inc - Greg",64021,"Remail 2/1/19",232148,,1631.4,4002,0.41,25,240.12,0.06,0,1061.77,unknown,unknown,,,,,,,0,265.12,304.51,"Justin Restaino",unknown,unknown,0.08,"White 20# White,  ,  67# white vellum  Converted","Snap Pack"," | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-08,"Reliant Home Funding, Inc - Greg",64022,"High Fico 2/7/2019",232367,,1497.5,2002,0.75,25,130.13,0.065,0,819,unknown,unknown,,,20.02,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,175.15,503.35,"Justin Restaino",unknown,unknown,0.25,"White 20# White,  ,   Converted",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-02-15,"Reliant Home Funding, Inc - Greg",64023,"High Fico 2/15/2019",232509,,1497.5,1998,0.75,25,129.87,0.065,0,0,unknown,unknown,,,19.98,"Redstone Master Price Matrix algorithm: 
 |  added 0 + 0.01 because [color] = 1/1",,,0,174.85,1322.65,"Justin Restaino",unknown,unknown,0.66,"White 20# White,  ,   Converted",Letter," | backColorCost = 0.01 |  | $BASE_COST = 0.065 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-26,"HighTechLending - Tim Sullivan",64039,"HighTechTim Cfold 012619",231975,,5707.56,8342,0.68,25,500.52,0.06,0,3401.15,unknown,unknown,83.42,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  White 20#",,,,,291.97,900.91,1405.5,"Justin Restaino",unknown,unknown,0.17,"White 20# White,  , White 20# Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
2019-01-18,"Equity Now, Inc.",64119,"EN Zsnap Trigger 011819 ",231748,None,2455.43,2853,0.86,25,171.18,0.06,0,1,unknown,unknown,28.53,"Redstone Master Price Matrix algorithm: 
 |  added 0.01 because [snap_seal] = Pressure Seal & [snap_paper] =  Blue on White",,,,,99.86,324.565,2129.865,"Justin Restaino",unknown,unknown,0.75,"White 20# White,  , Blue on White Pressure Seal","Snap Pack"," | pressureSealCost = 0.01 |  | streetViewCost = 0.035 |  | $BASE_COST = 0.06 |  | SetupFee_postalPrep = 25 |  | SetupFee_oversizedEnvelope = 0 | "
