Receipt,SKU,Category,Description,Quantity,UOM,"Lot Number","Expiration Date","PKG #","Item #","Pallet #","Unit Cost","Sales Price",Weight,Size,Color,Window?,Special,Builds,Reserved,Client,"Received Date","PO# / Receipt#",Name
2405,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",352000,Each,,"0000-00-00 00:00:00",,,,0.02314,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/13/2020 3:14:22 pm",A-00345,"Envelopes & Forms"
2426,P8511-60WH,P,"WHITE 60# 8.5X11",150000,Each,,"0000-00-00 00:00:00",,,,0.01035,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/18/2020 1:33:29 pm",A-00402,"Veritiv - Atlanta"
2427,P8511-60WH,P,"WHITE 60# 8.5X11",1617000,Each,,"0000-00-00 00:00:00",,,,0.00826,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"02/18/2020 1:34:47 pm",A-00399,"Veritiv - Atlanta"
2435,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/20/2020 3:08:26 pm",A-00373,"Ennis - Atlanta"
2435,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"02/20/2020 3:08:26 pm",A-00373,"Ennis - Atlanta"
2436,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/20/2020 3:12:39 pm",A-00373,"Ennis - Atlanta"
2436,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"02/20/2020 3:12:39 pm",A-00373,"Ennis - Atlanta"
2438,P8514-60WH,P,"WHITE 60# 8.5X14",100000,Each,,"0000-00-00 00:00:00",,,,0.01352,0.000000,0.000000,8.5X14,WHITE,,,"Letter, Converted, Print Other, Snap Pack","0000-00-00 00:00:00",,"03/09/2020 1:05:23 pm",A-00382,"MAC Papers - Atlanta"
2445,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",500000,Each,,"0000-00-00 00:00:00",,,,0.0305,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/21/2020 11:01:01 am",A-00336,"Ennis - Atlanta"
2452,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",176000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/09/2020 10:03:57 am",A-00384,"Envelopes & Forms"
2453,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"02/24/2020 2:46:05 pm",A-00406,"Ennis - Atlanta"
2453,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,2,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"02/24/2020 2:46:05 pm",A-00406,"Ennis - Atlanta"
2457,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",37400,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 4:36:32 pm",A-00397,"Envelopes & Forms"
2458,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",88000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"02/28/2020 2:31:17 pm",A-00323,"Envelopes & Forms"
2465,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",264000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"02/26/2020 4:34:47 pm",A-00384,"Envelopes & Forms"
2479,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",255000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/02/2020 3:13:14 pm",A-00423,"Ennis - Atlanta"
2479,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/02/2020 3:13:14 pm",A-00423,"Ennis - Atlanta"
2487,E10GR-1W,E,"#10 S/W GREEN  BLANK",88000,Each,,"0000-00-00 00:00:00",,,,0.0165,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/03/2020 2:58:42 pm",A-00345,"Envelopes & Forms"
2488,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",176000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/03/2020 2:59:49 pm",A-00397,"Envelopes & Forms"
2491,E10WH-2W-SC-EAG,E,"#10 D/W WH STD EAGLE",176000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/03/2020 7:48:40 pm",,"Envelopes & Forms"
2498,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",176000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/05/2020 2:54:53 pm",A-00384,"Envelopes & Forms"
2499,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",176000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/05/2020 2:55:18 pm",A-00384,"Envelopes & Forms"
2500,E10WH-2W,E,"#10 D/W BLANK",352000,Each,,"0000-00-00 00:00:00",,,,0.0206,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/05/2020 2:57:26 pm",A-00323,"Envelopes & Forms"
2500,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",88000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"03/05/2020 2:57:26 pm",A-00323,"Envelopes & Forms"
2514,E10WH-HW,E,"#10 HALF WH BLANK",264000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"04/13/2020 12:38:35 pm",A-00435,"Envelopes & Forms"
2515,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/09/2020 10:03:23 am",A-00423,"Ennis - Atlanta"
2515,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/09/2020 10:03:23 am",A-00423,"Ennis - Atlanta"
2518,E10WH-HW-SC-BOX,E,"#10 HALF WH STD BOX",176000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"03/09/2020 3:56:43 pm",A-00323,"Envelopes & Forms"
2525,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",270000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 1:50:55 pm",A-00384,"Envelopes & Forms"
2526,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",255000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/10/2020 2:51:55 pm",A-00423,"Ennis - Atlanta"
2526,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/10/2020 2:51:55 pm",A-00423,"Ennis - Atlanta"
2527,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",66000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/10/2020 4:06:17 pm",A-00384,"Envelopes & Forms"
2539,PS8511-GRWDO,PS,"GREEN WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,GREEN,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/12/2020 11:42:55 am",A-00406,"Ennis - Atlanta"
2539,"INBOUND FREIGHT",,"INBOUND FREIGHT",2,Each,,"0000-00-00 00:00:00",,,,2,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/12/2020 11:42:55 am",A-00406,"Ennis - Atlanta"
2539,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,2,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"03/12/2020 11:42:55 am",A-00406,"Ennis - Atlanta"
2562,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",480000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"03/18/2020 1:41:14 pm",A-00423,"Ennis - Atlanta"
2573,E10GR-1W-FC-BOX,E,"#10 S/W GREEN FC BOX 1935",352000,Each,,"0000-00-00 00:00:00",,,,0.017,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 3:24:52 pm",A-00345,"Envelopes & Forms"
2573,E10GR-1W-SC-BOX,E,"#10 S/W GREEN STD BOX 1935",352000,Each,,"0000-00-00 00:00:00",,,,0.017,0.000000,0.000000,#10,GREEN,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 3:24:52 pm",A-00345,"Envelopes & Forms"
2574,E10WH-HW-FC-BOX,E,"#10 HALF WH FC BOX",250000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,HALF,,"Letter, Print Other","0000-00-00 00:00:00",,"03/23/2020 3:26:25 pm",A-00323,"Envelopes & Forms"
2588,E10WH-2W,E,"#10 D/W BLANK",240000,Each,,"0000-00-00 00:00:00",,,,0.01676,0.000000,0.000000,#10,WHITE,2W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/30/2020 2:56:36 pm",A-00407,"Kelly Paper - Atlanta"
2588,E10WH-1W,E,"#10 S/W WH BLANK",240000,Each,,"0000-00-00 00:00:00",,,,0.01566,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"03/30/2020 2:56:36 pm",A-00407,"Kelly Paper - Atlanta"
2589,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",88000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/25/2020 6:51:47 pm",A-00397,"Envelopes & Forms"
2590,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",264000,Each,,"0000-00-00 00:00:00",,,,0.017,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"03/31/2020 6:25:56 pm",A-00323,"Envelopes & Forms"
2597,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",1000000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"03/25/2020 2:43:49 pm",A-00432,"Envelopes & Forms"
2615,E10WH-PW-SC-BOX,E,"#10 PISTOL WH STD BOX ",1056000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/14/2020 3:32:21 pm",A-00452,"Envelopes & Forms"
2628,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",176000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/01/2020 10:36:49 am",A-00397,"Envelopes & Forms"
2632,E10WH-FULLW,E,"#10 FULL WINDOW WHITE",96800,Each,,"0000-00-00 00:00:00",,,,0.0165,0.000000,24.000000,#10,WHITE,FULL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/06/2020 1:42:47 pm",A-00323,"Envelopes & Forms"
2646,E10WH-1W-SC-BOX,E,"#10 S/W WH STD BOX ",240000,Each,,"0000-00-00 00:00:00",,,,0.01594,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/09/2020 12:55:42 pm",A-00407,"Kelly Paper - Atlanta"
2649,P8511-20PI,P,"PINK 20# 8.5X11",200000,Each,,"0000-00-00 00:00:00",,,,0.01089,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/03/2020 2:48:17 pm",A-00491,"Veritiv - Atlanta"
2649,P8511-20PI,P,"PINK 20# 8.5X11",193000,,,"0000-00-00 00:00:00",,,,0.01089,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/03/2020 2:48:17 pm",A-00491,"Veritiv - Atlanta"
2650,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/03/2020 2:51:20 pm",A-00488,"Ennis - Atlanta"
2650,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"04/03/2020 2:51:20 pm",A-00488,"Ennis - Atlanta"
2652,PS8511-BLWDO,PS,"BLUE WDO PS 8.5X11",510000,Each,,"0000-00-00 00:00:00",,,,0.02725,0.000000,0.000000,8.5X11,BLUE,WINDOW,,"Snap Pack","0000-00-00 00:00:00",,"04/06/2020 12:25:35 pm",A-00488,"Ennis - Atlanta"
2652,"INBOUND FREIGHT",,"INBOUND FREIGHT",1,Each,,"0000-00-00 00:00:00",,,,400,0.000000,0.000000,,,,,,"0000-00-00 00:00:00",,"04/06/2020 12:25:35 pm",A-00488,"Ennis - Atlanta"
2672,E10WH-PW,E,"#10 PISTOL WH BLANK",88000,Each,,"0000-00-00 00:00:00",,,,0.01868,0.000000,0.000000,#10,WHITE,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/09/2020 1:18:23 pm",A-00323,"Envelopes & Forms"
2679,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",176000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/09/2020 1:04:00 pm",A-00487,"Envelopes & Forms"
2682,E10WH-1W,E,"#10 S/W WH BLANK",61600,Each,,"0000-00-00 00:00:00",,,,0.016,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other ","0000-00-00 00:00:00",,"04/10/2020 1:20:41 pm",A-00323,"Envelopes & Forms"
2688,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",176000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/13/2020 2:24:31 pm",A-00487,"Envelopes & Forms"
2692,E10GR-PW-SC-BOX,E,"#10 PISTOL WINDOW GREEN STD BOX 1935",176000,Each,,"0000-00-00 00:00:00",,,,0.02314,0.000000,0.000000,#10,GREEN,PISTOL,,"Letter, Print Other","0000-00-00 00:00:00",,"04/14/2020 12:51:14 pm",A-00489,"Envelopes & Forms"
2709,P8511-20PI,P,"PINK 20# 8.5X11",40000,Each,,"0000-00-00 00:00:00",,,,0.01089,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/20/2020 9:57:42 am",A-00520,"Veritiv - Atlanta"
2716,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",480000,Each,,"0000-00-00 00:00:00",,,,0.0121,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"04/17/2020 10:27:46 am",A-00521,"Veritiv - Atlanta"
2724,P8511-20PI,P,"PINK 20# 8.5X11",160000,Each,,"0000-00-00 00:00:00",,,,0.01089,0.000000,0.000000,8.5X11,PINK,,,"Letter, Print Other","0000-00-00 00:00:00",,"04/21/2020 11:08:07 am",A-00520,"Veritiv - Atlanta"
2746,P8511-60WH,P,"WHITE 60# 8.5X11",500000,Each,,"0000-00-00 00:00:00",,,,0.01035,0.000000,60.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"04/29/2020 9:36:20 am",A-00534,"Veritiv - Atlanta"
2746,P8511-70WH,P,"WHITE 67.5# (70#) 8.5X11",160000,Each,,"0000-00-00 00:00:00",,,,0.0121,0.000000,0.000000,8.5X11,WHITE,,,"Letter, Snap Pack, Self Mailer, Print Other","0000-00-00 00:00:00",,"04/29/2020 9:36:20 am",A-00534,"Veritiv - Atlanta"
2752,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",88000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"04/29/2020 1:48:17 pm",A-00533,"Envelopes & Forms"
2776,E10BK-1W,E,"#10 S/W BK BLANK",77000,Each,,"0000-00-00 00:00:00",,,,0,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 1:24:55 pm",,"Envelopes & Forms"
2777,E10WH-1W-SC-EAG,E,"#10 S/W WH STD EAGLE ",176000,Each,,"0000-00-00 00:00:00",,,,0.0168,0.000000,0.000000,#10,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 1:25:16 pm",A-00533,"Envelopes & Forms"
2785,E9WH-1W,E,"#9 S/W WHITE BLANK",176000,Each,,"0000-00-00 00:00:00",,,,0.01595,0.000000,0.000000,#9,WHITE,1W,,"Letter, Print Other","0000-00-00 00:00:00",,"05/05/2020 2:22:06 pm",A-00552,"Envelopes & Forms"
2804,E10BK-1W-SC-BOX,E,"#10 S/W BK STD BOX",88000,Each,,"0000-00-00 00:00:00",,,,0.01773,0.000000,0.000000,#10,"BROWN KRAFT",1W,,"Letter, Print Other","0000-00-00 00:00:00",,"05/12/2020 8:56:34 am",A-00551,"Envelopes & Forms"
